"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000023034",1331.85924307755,-1.40603802520015,0.435104814350332,-3.23149268596247,0.00123145475470098,0.0201832675793602
"ENSMUSG00000023075",2280.39608940428,-0.247345916452018,0.0873457735170942,-2.83180177462863,0.00462865334597675,0.0480776333224703
"ENSMUSG00000023150",9136.80945956322,-0.269371219058826,0.0698836810928124,-3.85456539848086,0.000115935390878718,0.00421043873594132
"ENSMUSG00000023861",2022.64942374816,-0.299804076132825,0.081889640066942,-3.66107453748417,0.000251159670474937,0.00688272567868494
"ENSMUSG00000023883",2336.62610058021,-0.256846459440358,0.0792976044459572,-3.23901915114478,0.0011994151962135,0.0199453970921552
"ENSMUSG00000023921",2179.50195498673,-0.265773693623881,0.0932323744438719,-2.8506588533137,0.00436287511758734,0.0464211592170493
"ENSMUSG00000023927",1624.14053802005,-0.283776282307658,0.0896911047454884,-3.16392894382241,0.00155654792753687,0.0234192258418159
"ENSMUSG00000024073",6945.28591886116,-0.264237373717148,0.0836087321075175,-3.16040402786337,0.00157550499353336,0.023556563697172
"ENSMUSG00000024190",1927.56956929739,-0.857879710298639,0.169985239644525,-5.0467894276741,4.49296062555407e-07,0.000102110018483426
"ENSMUSG00000024261",14577.0605277552,-0.312663854514853,0.0746293421510693,-4.18955662079855,2.79500036692631e-05,0.00161494173743251
"ENSMUSG00000024276",3294.40841634584,-0.336927148482066,0.115760796287292,-2.91054622366184,0.00360797594099757,0.0413848583752621
"ENSMUSG00000024293",1620.43565779354,-0.262308791699456,0.0873611140344678,-3.00258066301631,0.00267701019181539,0.0335265530635513
"ENSMUSG00000024378",2338.8644936762,-0.306818527684662,0.106147297914755,-2.89049776783827,0.00384632262781146,0.0428168943848486
"ENSMUSG00000024383",3232.62380585335,-0.262944128812221,0.085225299351766,-3.08528254886994,0.00203358865017302,0.0280668166333596
"ENSMUSG00000024411",18192.5144095166,-0.560304174155545,0.121326671378458,-4.61814511013633,3.87185467101647e-06,0.000390775118500878
