"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000040276",12913.8889302196,0.194132854339759,0.0652295120608532,2.97615064418465,0.00291891440573031,0.0356396103479033
"ENSMUSG00000040287",135.226862430771,-0.593665885957115,0.201927314423351,-2.93999792773188,0.00328214441926998,0.0385290300457691
"ENSMUSG00000040310",144.761787774808,0.73212736799995,0.24311151763467,3.01148779425637,0.00259970854155363,0.0329656020028292
"ENSMUSG00000040322",94.6010135355468,0.729214009032172,0.237954336656036,3.06451237359147,0.00218025155296996,0.0294472168941149
"ENSMUSG00000040339",2036.94188451481,-0.403055063160378,0.0943607849036932,-4.27142550342015,1.94227411723414e-05,0.00123530083314388
"ENSMUSG00000040351",2283.77346552197,-0.281531951680356,0.0853785496531304,-3.29745530726562,0.000975652005439344,0.0174951210817348
"ENSMUSG00000040387",718.11406938856,0.302578276165514,0.106293316495245,2.8466350109515,0.00441839889283626,0.0468064693153474
"ENSMUSG00000040396",2468.64550202647,-0.22269363282628,0.0781073625279066,-2.85112216849871,0.00435652274787604,0.0464105813984669
"ENSMUSG00000040414",1518.88067598032,0.454036572096629,0.119265091010983,3.80695279941401,0.000140689583769139,0.00466547462129374
"ENSMUSG00000040462",5031.93905935629,0.294410212695864,0.0895493250929754,3.28768767816162,0.00101013834513823,0.0178743336147826
"ENSMUSG00000040483",165.886498619773,0.613042485845837,0.214340961613388,2.86012753339978,0.00423470671775037,0.0453965886817956
"ENSMUSG00000040537",2930.96638464112,-0.472501227069063,0.121459343736965,-3.89020072504525,0.000100161336539206,0.00383651681193429
"ENSMUSG00000040543",4449.39119800543,0.376948566956795,0.0991078970287528,3.80341605722333,0.000142714367111087,0.00470139269802281
"ENSMUSG00000040562",121.668432063528,0.874334756240446,0.244777486603755,3.57195740658868,0.000354323047536671,0.00876550993506903
"ENSMUSG00000040564",97.2950892459012,1.47433450131382,0.288694902202839,5.10689482240299,3.27495913780791e-07,7.97452550056226e-05
"ENSMUSG00000040599",1036.18031035786,-0.380969736569676,0.087996486489918,-4.32937440761711,1.49533519615995e-05,0.00104458968928469
